house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area,building_area,jarak_ke_kota_km
"Rumah 2 Lantai Bagus Sertifikat Hak Milik di Maltra Residence, Bandung","Andir, Bandung",3,2,2,2100000000,137,170,3.890906981
Rumah Cantik @ Andir (Sudirman),"Andir, Bandung",3,2,3,4100000000,202,300,3.890906981
Jual Cepat Rumah di Maleber Rajawali Bisa Untuk Usaha,"Andir, Bandung",5,2,1,3300000000,350,258,3.890906981
Rumah minimalis 3 lantai di andir Bandung cocok buat tempat usaha,"Andir, Bandung",2,2,1,580000000,30,80,3.890906981
Jual Rumah Murah Bisa Dijadikan Kos”an Di Jalan Maleber,"Andir, Bandung",11,3,0,1300000000,176,176,3.890906981
"Rumah 2,5 Lantai Strategis SHM di Komplek Kertalaksana Bandung","Andir, Bandung",5,3,1,3600000000,184,234,3.890906981
Rumah Bagus Semi Furnished Gateway Residence Gunung Batu Bandung,"Andir, Bandung",2,1,1,1170000000,65,45,3.890906981
Rumah 2 Lantai Cocok Untuk Gudang Dll Di Daerah Dadali Bandung,"Andir, Bandung",4,3,2,2900000000,260,260,3.890906981
Rumah Nyaman Di Tengah Kota dan Pusat Keramaian,"Andir, Bandung",5,3,2,4500000000,404,250,3.890906981
"Rumah Nyaman Siap Huni Di Maltra Residence, Bandung","Andir, Bandung",3,2,2,2100000000,137,170,3.890906981
Jual Rumah Bagus Taman Pesona Mediteran Sayap Paster Bandung,"Andir, Bandung",4,3,2,2200000000,172,220,3.890906981
RUMAH PUSAT KOTA SAYAP SUDIRMAN BANDUNG,"Andir, Bandung",2,2,1,1400000000,137,160,3.890906981
Dijual Rumah Di Tengah Kota Bandung,"Andir, Bandung",6,3,6,7000000000,188,260,3.890906981
"Rumah di Kertalaksana, Kong Liong, Bandung","Andir, Bandung",5,5,1,3600000000,184,250,3.890906981
"Rumah 3 Lantai Bagus Semi Furnished di Sayap Rajawali, Bandung","Andir, Bandung",6,5,1,7500000000,268,700,3.890906981
"Rumah Strategis di Komplek Dadali Bandung Dkt Rs , Stasiun Kereta","Andir, Bandung",4,3,7,5800000000,400,400,3.890906981
Dijual Rumah Lama Terawat Nyaman Strategis di Komplek Dadali,"Andir, Bandung",4,3,0,3500000000,222,196,3.890906981
Dijual Rumah Minimalis Modern Furnish di Istana Sudirman Regency,"Andir, Bandung",3,2,2,1500000000,74,78,3.890906981
Dijual Rumah Cantik Hoki Strategis di Komplek Dadali,"Andir, Bandung",3,3,1,8000000000,399,309,3.890906981
Dijual Rumah Nyaman 2 Lantai Tengah Kota di Komplek Elang,"Andir, Bandung",6,5,2,1500000000,187,370,3.890906981
"Rumah Siap Huni Sayap Gunung Batu, Babakan Cianjur, Pasteur","Andir, Bandung",4,1,0,650000000,180,90,3.890906981
"Jual rumah Rajawali Sakti untuk home industri, gudang, kantor","Andir, Bandung",2,3,1,3900000000,270,450,3.890906981
Dijual Rumah Town House Baru di Sayap Jenderal Sudirman,"Andir, Bandung",2,2,1,1200000000,38,114,3.890906981
Rumah Bagus Dekat Rs Santosa Dan Gerbang Tol Pasteur,"Andir, Bandung",7,3,0,4100000000,650,200,3.890906981
Rumah 2 lantai di Maleber ,"Andir, Bandung",0,0,0,1500000000,170,350,3.890906981
Rumah 2 Lantai di Rajawali Sakti Dekat Supermarket,"Andir, Bandung",4,1,0,1100000000,97,90,3.890906981
Rumah Jalan Elang Dekat Pusat Kota,"Andir, Bandung",3,2,2,2750000000,245,190,3.890906981
Jual Cepat Rumah di Maleber Rajawali Bisa Untuk Usaha,"Andir, Bandung",5,2,3,3300000000,350,258,3.890906981
Rumah Butuh Renovasi 2 Lantai SHM hadap Timur di Bandung,"Andir, Bandung",4,2,4,3500000000,240,200,3.890906981
Jual Rumah Luas Dan Strategis Mainroad Rajawali Bandung,"Andir, Bandung",9,3,6,10500000000,660,200,3.890906981
Dijual Rumah Bagus Di Maltra Residence Maleber (phlp),"Andir, Bandung",3,2,0,2300000000,137,170,3.890906981
Rumah Lama di Rajawali Dekat Telkom Dan Rs,"Andir, Bandung",9,3,3,10500000000,660,200,3.890906981
Rumah Hitung Tanah di Komplek Elang,"Andir, Bandung",3,2,0,1200000000,126,98,3.890906981
Dijual Rumah Murah Strategis di Komp Pesona Pasteur Residence,"Andir, Bandung",2,1,0,875000000,100,60,3.890906981
Dijual Rumah Nyaman Furnish Terawat di Dadali,"Andir, Bandung",4,3,0,5500000000,394,420,3.890906981
Rumah Hitung Tanah Dekat Masjid Sayap Dadali Bandung,"Andir, Bandung",3,2,0,1750000000,233,230,3.890906981
Rumah Dijual Terawat Siap Huni di Area Rajawali,"Andir, Bandung",3,3,0,2200000000,159,130,3.890906981
Dijual rumah di Andir Townhouse,"Andir, Bandung",3,3,1,1800000000,63,63,3.890906981
"Rumah 2,5 Lantai Strategis Tengah Kota di Sayap Sudirman Bandung","Andir, Bandung",6,4,0,7000000000,143,288,3.890906981
Di Jual Rumah Bangunan Baru Jl Elang Bandung,"Andir, Bandung",8,4,0,4250000000,269,439,3.890906981
Dijual Cepat Rumah Siap Huni di Komplek Dadali ,"Andir, Bandung",4,3,1,3500000000,240,200,3.890906981
"Dijual Rumah Unfurnished di Jl. Rajawali Sakti I , Bandung","Andir, Bandung",4,3,2,1800000000,158,150,3.890906981
Rumah Bersih Nyaman 2 Lantai Di Jalan Waringin Andir Bandung,"Andir, Bandung",4,2,0,600000000,85,80,3.890906981
Rumah Mungil Minimalis Murah di kota bandung dalam Gang 20 M ke Jl Rajawali Timur Bandung,"Andir, Bandung",1,1,0,265000000,22,46,3.890906981
" Rumah SHM - Sertifikat Hak Milik di Maleber, Andir","Andir, Bandung",5,4,1,1500000000,170,350,3.890906981
Rumah Terawat di Pusat Kota Bandung Sayap Rajawali Andir,"Andir, Bandung",4,1,1,1100000000,97,90,3.890906981
Rumah Siap Huni di Sayap Rajawali,"Andir, Bandung",3,2,0,2350000000,198,175,3.890906981
Strategis Ruko 2 Lantai Area Rajawali Garuda Andir Bandung Kota,"Andir, Bandung",4,2,2,2570000000,134,220,3.890906981
Rumah Nyaman Berada Dipusat Kota Bandung di Halteu Utara,"Andir, Bandung",4,1,1,500000000,120,110,3.890906981
Dijual Rumaah di Lugina Andir,"Andir, Bandung",2,1,1,3000000000,240,200,3.890906981
"Jl. Elang, Garuda, Andir. Dijual Rumah 3 Lantai di Kota Bandung","Andir, Bandung",2,2,1,550000000,31,77,3.890906981
Rumah 2 Lantai dijual bagus siap huni sayap andir bandung,"Andir, Bandung",2,2,0,1400000000,137,160,3.890906981
HOT DEAL SALE!! YUK MILIKI RUMAH HOKI!! Rumah Bagus Minimalis Campaka Andir,"Andir, Bandung",2,2,1,1100000000,72,65,3.890906981
HOT DEAL SALE!! YUK KEPOIN HARGA KEREN!! Rumah Bagus Campaka Andir Pasteur,"Andir, Bandung",4,2,2,1250000000,200,150,3.890906981
Rumah ex kos2 an jl Maleber Barat,"Andir, Bandung",5,3,0,400000000,56,95,3.890906981
Dijual Rumah Baru Ditengah Kota Andir. Rumah Sudah Smart Home,"Andir, Bandung",3,2,1,1600000000,70,116,3.890906981
Dijual Rumah Baru Ditengah Kota Andir. Rumah Sudah Smart Home,"Andir, Bandung",3,2,1,1600000000,70,116,3.890906981
Rumah Minimalis Sayap Rajawali Ciroyom Bandung,"Andir, Bandung",4,2,1,1800000000,89,145,3.890906981
Rumah 2 lantai di jl Halteu Utara ,"Andir, Bandung",4,2,1,1800000000,89,145,3.890906981
Rumah Kawasan Ramai Cocok Untuk Usaha di Kebon Jati,"Andir, Bandung",0,0,0,11900000000,598,550,3.890906981
Dijual rumah mewah bagus dan twrawat kompleks perumahan Dadali Bandung,"Andir, Bandung",7,4,2,6500000000,364,500,3.890906981
Dijual rumah kawasan sayap Jalan Elang Bandung,"Andir, Bandung",3,1,0,2000000000,200,180,3.890906981
Rumah di Bawah Pasaran di Jalan Elang Andir Pusat Kota Bandung,"Andir, Bandung",5,7,2,9000000000,718,1000,3.890906981
TURUN HARGA! RUMAH RAJAWALI SAKTI (DEKAT PUSAT KOTA),"Andir, Bandung",6,3,2,2000000000,161,200,3.890906981
Rumah Besar Rajawali,"Andir, Bandung",5,4,0,8900000000,447,700,3.890906981
Rumah Tinggal lokasi strategis di pusat kota Bandung ,"Andir, Bandung",4,2,1,1200000000,120,100,3.890906981
Rumah di Sayap Rajawali 2 Lantai (HSO),"Andir, Bandung",4,2,4,3500000000,240,200,3.890906981
Jual rumah pusat kota ,"Andir, Bandung",5,4,1,1350000000,170,350,3.890906981
Liat Aja Sendiri Beli Rumah Keren Komplek Biofarma Andir Bandung,"Andir, Bandung",4,3,1,35000000000,317,200,3.890906981
Rumah 2 Lantai di Rajawali Sakti Dekat Supermarket,"Andir, Bandung",4,1,0,1100000000,97,90,3.890906981
Rumah di Rajawali lokasi strategis siap huni ,"Andir, Bandung",4,1,1,1100000000,97,90,3.890906981
DIJUAL RUMAH ASRI BANGUNAN KOKOH TERAWAT DI ANDIR BANDUNG,"Andir, Bandung",3,1,0,550000000,125,115,3.890906981
"Rumah Strategis di Komplek Dadali Bandung Dkt Rs , Stasiun Kereta","Andir, Bandung",4,3,0,5800000000,400,400,3.890906981
"Rumah 2 Lantai Murah Tengah Kota Sayap Rajawali, Bandung","Andir, Bandung",4,1,1,1100000000,97,90,3.890906981
Rumah perkomplekan,"Andir, Bandung",4,3,1,4000000000,202,300,3.890906981
Rumah Hunian Pusat Kota Bandung Murah Andir Town House,"Andir, Bandung",3,2,2,1400000000,49,72,3.890906981
Rumah sayap pajajaran Minimalis 2 Lantai Hommy terawat,"Andir, Bandung",4,4,4,1580000000,178,250,3.890906981
Rumah Besar Tengah Kota Sayap Sudirman,"Andir, Bandung",7,4,0,11000000000,188,260,3.890906981
Dijual Rumah Pusat Kota Dekat Mall Paskal 23,"Andir, Bandung",3,2,1,1600000000,70,116,3.890906981
Dijual rumah lokasi dekat dengan Bandara husen kota bandung,"Andir, Bandung",4,3,1,1750000000,158,150,3.890906981
HOT DEAL SALE!! MILIKI Rumah 2 Lantai Bagus Maleber Andir,"Andir, Bandung",3,1,0,325000000,38,70,3.890906981
Rumah Dijual Minimalis Cantik di Dalam Komplek Sayap Rajawali,"Andir, Bandung",3,2,0,1200000000,126,98,3.890906981
Rumah Cantik Murah Siap Huni di Komplek Elang Bandung,"Andir, Bandung",6,5,2,1500000000,187,370,3.890906981
Rumah Cantik Murah Siap Huni di Komplek Elang Bandung,"Andir, Bandung",6,5,2,1500000000,187,370,3.890906981
Rumah Siap Huni dengan Hunian Asri & Dalam Komplek @Bandung,"Andir, Bandung",3,2,2,7000000000,510,300,3.890906981
Dijual Rumah Posisi Tusuk Sate Di Jl Garuda Kota Bandung,"Andir, Bandung",5,4,0,5300000000,270,160,3.890906981
Dijual Rumah Posisi Tusuk Sate Di Jl Garuda Kota Bandung,"Andir, Bandung",5,4,0,5300000000,270,160,3.890906981
Jual Rumah Sayap Rajawali ,"Andir, Bandung",5,4,1,1500000000,170,350,3.890906981
Rumah Pusat Kota Sayap Dulatip Akses Gang,"Andir, Bandung",4,2,0,2500000000,168,165,3.890906981
Rumah Minimalis Tengah Kota Andir Town House,"Andir, Bandung",2,2,1,999000000,39,52,3.890906981
Rumah Pasteur Bonus Furnished Exclusive 1.3KM SMAN 13 Andir Cibeureum,"Andir, Bandung",4,3,2,1990000000,104,125,3.890906981
Rumah cantik terawat di Andir town house kota Bandung ,"Andir, Bandung",2,2,1,1000000000,39,525,3.890906981
Rumah Pasteur Bonus Furnished Exclusive 1.3KM SMAN 13 Andir Cibeureum,"Andir, Bandung",4,11,2,1990000000,104,125,3.890906981
Rumah 2 Lantai Siap Huni di Sayap Pasteur Bandung ,"Andir, Bandung",4,4,0,2500000000,153,167,3.890906981
"Pasti Bikin Jatuh Cinta Rumahnya Bersih Terawat Dengan Sempurna di Tengah Kota Bandung, Komplek Dadali","Andir, Bandung",5,4,2,5500000000,392,260,3.890906981
Dijual Rumah Di Sayap Rajawali Bandung ,"Andir, Bandung",4,4,1,2500000000,228,450,3.890906981
Rumah Kost 3 Lantai Di Ciroyom Andir Bandung,"Andir, Bandung",11,5,0,2250000000,163,300,3.890906981
Dijual Rumah Tengah Kota Rajawali Sakti Bandung,"Andir, Bandung",3,2,1,3700000000,235,150,3.890906981
Dijual Rumah Tinggal Di Halteu Selatan Kota Bandung,"Andir, Bandung",3,2,2,2000000000,140,90,3.890906981
Rumah 2 Lantai Siap Huni di Town House Andir,"Andir, Bandung",3,2,1,1600000000,70,116,3.890906981
"Harga Bisa Di Pres, Rumah Masih Nego Di Tengah Kota Daerah Kurdi Bandung Dijual","Astanaanyar, Bandung",4,4,1,4150000000,306,400,1.884078249
JUAL RUMAH SIAP HUNI DI KARASAK,"Astanaanyar, Bandung",4,2,1,1300000000,145,150,1.884078249
Rumah kost di Astanya Anyar tengah kota Bandung,"Astanaanyar, Bandung",24,8,0,2550000000,233,326,1.884078249
Jual Rumah Bangunan Kokoh Sayap Astana Anyar,"Astanaanyar, Bandung",2,2,0,2200000000,135,200,1.884078249
Rumah tengah kota cocok untuk usaha,"Astanaanyar, Bandung",2,4,0,6850000000,483,600,1.884078249
Cepat Rumah Kost kostan Lokasi di Astana Anyar Tengah Kota Bandung,"Astanaanyar, Bandung",24,8,0,2250000000,233,326,1.884078249
JUAL RUMAH DI SAYAP MOH. TOHA ,"Astanaanyar, Bandung",3,2,1,1400000000,147,132,1.884078249
"Rumah Sejuk Bikin Betah Lokasi Komplek Kurdi, Bandung","Astanaanyar, Bandung",3,3,2,1950000000,122,150,1.884078249
Cluster Astana Anyar Bandung -  Bangunan Bagus Dalam Cluster Siap Huni - Turun Harga Jual Cepat (Good Invest),"Astanaanyar, Bandung",4,3,1,1640000000,75,140,1.884078249
"Astanaanyar, Kota Bandung. Dijual Rumah Siap Huni di Kota Bandung","Astanaanyar, Bandung",4,3,1,1900000000,251,160,1.884078249
Rumah Tengah Kota Astana anyar Dijual Cepat Murah,"Astanaanyar, Bandung",3,2,0,865000000,65,225,1.884078249
"Rumah Hitung Tanah di Nyengseret, Bandung Kota","Astanaanyar, Bandung",3,1,2,1300000000,140,120,1.884078249
Rumah Di Sayap Pagarsih,"Astanaanyar, Bandung",5,4,2,4000000000,239,400,1.884078249
Rumah Kost Dekat Pusat Kota Di Astanaanyar Bandung O2803,"Astanaanyar, Bandung",20,20,0,2170000000,157,252,1.884078249
ISTIMEWA RUMAH KURDI  CEPAT!,"Astanaanyar, Bandung",5,3,0,5500000000,312,650,1.884078249
RUMAH PAJAGALAN ASTANA ANYAR / SIAP PAKAI,"Astanaanyar, Bandung",2,1,0,600000000,76,60,1.884078249
For Sale Rumah Usaha 2 Lantai di Kalipah Apo Bandung,"Astanaanyar, Bandung",4,3,3,12000000000,305,500,1.884078249
Dijual Rumah Nyaman Furnish Nyaman di Jati Permai Townhouse,"Astanaanyar, Bandung",4,3,2,2300000000,134,200,1.884078249
"JUAL RUMAH ASTANAANYAR HITUNG HARGA TANAH, BANDUNG KOTA. ","Astanaanyar, Bandung",5,2,3,3400000000,311,264,1.884078249
Rumah Strategis Tengah Kota Jalan Rasdan Astanaanyar Bandung,"Astanaanyar, Bandung",3,1,1,1200000000,177,120,1.884078249
Rumah terawat mainroad kopo Immanuel bandung,"Astanaanyar, Bandung",6,3,2,5500000000,328,400,1.884078249
Dijual Rumah Hitung Tanah Di Kebon Manggu Kota Bandung,"Astanaanyar, Bandung",19,5,0,1100000000,99,190,1.884078249
Rumah di Jl sayap pagarsih 2 Lantai,"Astanaanyar, Bandung",2,1,0,500000000,50,71,1.884078249
Rumah baru homey 1 lantai dekat terminal Leuwipanjang ,"Astanaanyar, Bandung",3,2,1,2500000000,235,175,1.884078249
Dijual Turun Harga Rumah Minimalis Tengah Kota di Sayap Pajagalan,"Astanaanyar, Bandung",2,1,1,1300000000,118,100,1.884078249
Dijual Rumah 2 Lantai Pusat Kota Strategis di Karasak,"Astanaanyar, Bandung",2,2,0,985000000,101,160,1.884078249
Rumah Siap Huni 2 Lantai di Astana Anyar Bandung Kota,"Astanaanyar, Bandung",4,3,1,2500000000,96,192,1.884078249
"Rumah 2 Lantai Bagus Unfurnished SHM di Karasak, Bandung","Astanaanyar, Bandung",2,2,0,958000000,101,160,1.884078249
Rumah Itung Tanah di Pusat Kota Bandung,"Astanaanyar, Bandung",2,1,0,550000000,87,60,1.884078249
Rumah Luas Hook Siap Huni di Muara Baru Bandung,"Astanaanyar, Bandung",3,2,1,2600000000,234,137,1.884078249
"Rumah Sejuk Bikin Betah Lokasi Komplek Kurdi, Bandung","Astanaanyar, Bandung",3,3,0,1950000000,122,150,1.884078249
Terawat Banget Bikin Betah Dan Nyaman Tinggal di Rumah Komplek Kurdi Mohamad Toha Ini,"Astanaanyar, Bandung",4,3,1,3100000000,200,350,1.884078249
Rumah Main Road Astana Anyar Cocok Banget Untuk Usaha,"Astanaanyar, Bandung",3,1,0,1200000000,90,110,1.884078249
Rumah Minimalis 2 Lantai Tengah Kota Cluster Jatipermai Area Sayap Bkr Atau Sayap Soeta,"Astanaanyar, Bandung",4,3,0,2500000000,91,200,1.884078249
"Dijual Cepat Rumah Strategis di Komplek Jati Permai, Sayap Kurdi","Astanaanyar, Bandung",2,1,0,1600000000,97,153,1.884078249
Rumah Kost Dekat Pusat Kota Di Astanaanyar Bandung O2803,"Astanaanyar, Bandung",20,20,0,2170000000,157,252,1.884078249
Rumah Kost 2 Lantai Masuk Gang Kalipah Apo Roi Tinggi Bandung,"Astanaanyar, Bandung",24,8,0,2150000000,233,326,1.884078249
Dijual Rumah Cantik Terawat Di Jalan Natawijaya Bandung,"Astanaanyar, Bandung",3,2,0,1600000000,129,100,1.884078249
"Rumah Siap Huni di Pusat Kota di Astana Anyar, Bandung","Astanaanyar, Bandung",5,3,2,1900000000,106,240,1.884078249
Dijual Rumah Cantik Di Dalam Komplek Tegalega,"Astanaanyar, Bandung",3,2,0,1650000000,97,140,1.884078249
Murah !! Rumah pusat kota siap huni di Astanaanyar,"Astanaanyar, Bandung",5,3,2,1900000000,106,240,1.884078249
Rumah Dijual Modern Siap Huni di Astana Anyar,"Astanaanyar, Bandung",5,3,0,1900000000,106,240,1.884078249
Dijual Rumah di Komplek Muara Sari Bandung 2 Lantai,"Astanaanyar, Bandung",4,3,2,1700000000,157,145,1.884078249
Dijual Rumah Di Komplek Kurdi Bandung ,"Astanaanyar, Bandung",0,2,1,2850000000,200,150,1.884078249
Rumah harga terjangkau dan free desain hanya DI CLUSTER BUMI KRESNA ASRI LOH.KAPAN LAGI COBA?,"Astanaanyar, Bandung",2,1,1,150000000,60,36,1.884078249
"Rumah Cantik 2,5Lantai Siap Huni Pusat Kota Sayap Astana Anyar","Astanaanyar, Bandung",3,2,1,1550000000,75,140,1.884078249
Jual rumah kost pusat kota di Astana anyar bandung tengah,"Astanaanyar, Bandung",24,8,15,2800000000,233,326,1.884078249
Hotel Cantik Mewah Terawat Strategis Di Mohammad Toha,"Astanaanyar, Bandung",38,38,0,9400000000,724,1777,1.884078249
Rumah Cozy dan Asri di Sayap Astana Anyar,"Astanaanyar, Bandung",3,2,1,1550000000,75,140,1.884078249
Rumah 2 Lantai di Sayap Tegallega Bandung ,"Astanaanyar, Bandung",4,2,1,1650000000,97,140,1.884078249
Dijual rumah  di sayap Tegallega Bandung 2 Lantai,"Astanaanyar, Bandung",4,2,1,1650000000,97,140,1.884078249
Dijual Rumah Baru Minimalis Pagarsih Bandung,"Astanaanyar, Bandung",2,1,0,1600000000,181,68,1.884078249
Rumah Dijual Sayap Astana Anyar Bandung Tengah Kota,"Astanaanyar, Bandung",3,2,1,1550000000,75,140,1.884078249
Dijual Rumah Di Sayap Astanaanyar,"Astanaanyar, Bandung",1,1,0,350000000,70,70,1.884078249
Rumah SHM Bagus di jalan kurdi moh toha bandung,"Astanaanyar, Bandung",3,2,1,2500000000,180,150,1.884078249
"Rumah Dijual Semi Furnish 2 Lantai di Sayap Astanaanyar , Bandung","Astanaanyar, Bandung",3,2,1,1550000000,75,140,1.884078249
Rumah Tengah Kota Area Kopo Imanuel Astana Anyar Pasirkoja,"Astanaanyar, Bandung",3,2,1,1850000000,221,250,1.884078249
Jual Nego Rumah siap huni di Sayap Astana Anyar,"Astanaanyar, Bandung",5,3,2,1900000000,106,240,1.884078249
"Rumah Siap Huni Lokasi Bebas Banjir di H. Idrus, Pagarsih","Astanaanyar, Bandung",3,1,0,1500000000,91,80,1.884078249
Dijual Rumah Cantik dan Nyaman di Sayap Astana Anyar,"Astanaanyar, Bandung",3,2,0,1600000000,75,140,1.884078249
"Dijual Rumah Kosan di Pusat Kota Jl Karasak, Moh Toha","Astanaanyar, Bandung",20,20,0,1750000000,212,325,1.884078249
Rumah Siap Huni Mainroad Pajagalan Sayap Alun Alun Bandung,"Astanaanyar, Bandung",3,3,1,3950000000,127,250,1.884078249
"Rumah 2,5 Lantai Terawat Nyaman Dan Aman di Astana Anyar","Astanaanyar, Bandung",10,7,0,3900000000,225,450,1.884078249
"Rumah Lama Tengah Kota di Jl.astana Anyar, Bandung","Astanaanyar, Bandung",4,2,0,650000000,82,100,1.884078249
"Rumah Strategis di Karasak, Astana Anyar, Bandung Tengah","Astanaanyar, Bandung",2,2,1,1100000000,94,120,1.884078249
Jual Rumah Tengah Kota di Sayap Astana Anyar,"Astanaanyar, Bandung",5,4,0,12000000000,483,550,1.884078249
Hotel Aktif Bintang 3 Furnished Dekat Alun Alun Bandung,"Astanaanyar, Bandung",53,60,40,50000000000,1100,3000,1.884078249
Rumah 2.5 lantai di Karasak Utara Bandung,"Astanaanyar, Bandung",4,3,1,950000000,84,200,1.884078249
Dijual rumah belanda lokasi strategis Astanaanyar,"Astanaanyar, Bandung",5,4,30,33000000000,915,450,1.884078249
Rumah Langka Sangat Strategis di Sayap Astanaanyar Bandung Tengah,"Astanaanyar, Bandung",3,2,1,1600000000,75,140,1.884078249
"Rumah Nyaman Terawat Dekat Jalan Utama di Jati Permai, Inhoftank","Astanaanyar, Bandung",4,4,0,2500000000,131,200,1.884078249
"Dijual rumah cantik siap huni, lokasi tengah kota dekat Kurdi ( S )","Astanaanyar, Bandung",4,3,1,2500000000,121,200,1.884078249
Rumah Luas Dengan Taman di Komplek Taman Sakura,"Astanaanyar, Bandung",3,2,1,3250000000,421,165,1.884078249
Rumah Tinggal di Mainroad Pajagalan Bandung,"Astanaanyar, Bandung",4,3,2,3900000000,121,245,1.884078249
Jual rumah hitung tanah sayap cibadak bdg,"Astanaanyar, Bandung",0,0,1,6600000000,528,405,1.884078249
Terawat Banget Bikin Betah Dan Nyaman Tinggal di Rumah Komplek Kurdi Mohamad Toha Ini,"Astanaanyar, Bandung",4,3,1,3100000000,200,350,1.884078249
RUMAH KOKOH TERAWAT TENGAH KOTA BANDUNG SAYAP ASTANAANYAR PASIRKOJA,"Astanaanyar, Bandung",3,3,0,3600000000,127,260,1.884078249
Jarang Ada Rumah Sayap Astana Anyar Pusat Kota,"Astanaanyar, Bandung",3,2,0,1900000000,106,150,1.884078249
Rumah Modern Mewah Cocok Untuk Millenial di Karasak,"Astanaanyar, Bandung",2,2,1,1000000000,94,120,1.884078249
Rumah Area Kodya Dekat Ke Pusat Kota Bandung di Astana Anyar,"Astanaanyar, Bandung",3,2,0,1950000000,138,120,1.884078249
Dijual Rumah Astana Anyar Kopo Bojongloa,"Astanaanyar, Bandung",4,2,1,1570000000,150,124,1.884078249
Rumah Tinggal Siap Huni di Sayap Otista Bandung,"Astanaanyar, Bandung",2,3,2,5000000000,214,250,1.884078249
 Rumah Terawat Nyaman Dan Aman di Sayap Otista Bandung,"Astanaanyar, Bandung",3,3,5,2900000000,254,324,1.884078249
Rumah Bagus di Sayap Astana Anyar - Akses 1 mobil 2 Lantai SHM Selatan,"Astanaanyar, Bandung",2,1,0,690000000,107,99,1.884078249
" Rumah Bagus SHM - Sertifikat Hak Milik di Astana anyar, Astanaanyar","Astanaanyar, Bandung",2,1,0,750000000,107,99,1.884078249
Rumah Baru Renovasi di Sayap Kalipah Apo,"Astanaanyar, Bandung",4,4,0,2200000000,91,167,1.884078249
Rumah Kost Full Terisi di Astana Anyar,"Astanaanyar, Bandung",12,12,0,1000000000,119,240,1.884078249
Turun Harga Dahsyat Rumah Usaha Tengah Kota Area Astana Anyar,"Astanaanyar, Bandung",5,2,0,3700000000,311,265,1.884078249
Rumah Terawat di Komplek Kurdi,"Astanaanyar, Bandung",4,3,1,3100000000,200,350,1.884078249
Rumah Usaha di Haji Safari astana anyar SHM,"Astanaanyar, Bandung",3,1,0,2400000000,313,400,1.884078249
Rumah Karanganyar ,"Astanaanyar, Bandung",1,1,0,11000000000,355,200,1.884078249
DIJUAL RUMAH SAYAP ASTANA ANYAR ,"Astanaanyar, Bandung",3,2,1,1600000000,130,110,1.884078249
Rumah Pusat Kota Daerah Cibadak Bandung,"Astanaanyar, Bandung",4,2,0,950000000,128,100,1.884078249
Dijual rumah tengah kota di pabaki,"Astanaanyar, Bandung",2,1,0,560000000,55,70,1.884078249
Dijual Rumah Terawat Belanda kondisi bagus,"Astanaanyar, Bandung",5,4,5,38000000000,915,450,1.884078249
Jual Rumah Minimalis 3 Lantai Siap Huni Dekat Tegalega di Sayap Moh Toha,"Astanaanyar, Bandung",6,5,2,4500000000,120,250,1.884078249
"Rumah dekat Astanaanyar, Pasir Koja, Pagarsih","Astanaanyar, Bandung",2,1,0,1100000000,110,90,1.884078249
RUMAH SIAP HUNI DI KURDI,"Astanaanyar, Bandung",4,3,0,2500000000,212,238,1.884078249
Rumah Pusat Kota Bebas Banjir,"Astanaanyar, Bandung",3,1,1,875000000,122,110,1.884078249
Rumah Dan Kost-koatan Aktif Lokasi Sekitar Lewipanjang,"Astanaanyar, Bandung",23,5,3,5200000000,520,1060,1.884078249
Rumah One Gate Area Antapani 2 Lantai SHM Bagus,"Antapani, Bandung",4,3,1,1600000000,121,150,5.733726276
RUMAH MURAH BANDUNG KOTA Di PURI DAGO Jalan Jakarta  Antapani,"Antapani, Bandung",2,1,1,1150000000,102,51,5.733726276
RUMAH SHM 2LANTAI SANGAT TERAWAT  BAGUS DI ANTAPANI KOTA BANDUNG,"Antapani, Bandung",3,3,2,1650000000,122,160,5.733726276
Rumah Terawat Siap Huni di Puri Dago Antapani Bandung Kota,"Antapani, Bandung",4,3,1,1600000000,121,78,5.733726276
Rumah Komplek Citra Antapani jual cepat,"Antapani, Bandung",7,7,4,4000000000,399,300,5.733726276
Rumah Siap Huni 2 Lantai area Antapani (full renovated),"Antapani, Bandung",4,3,2,2250000000,109,202,5.733726276
Rumah 2 Lantai Minimalis Antapani Bandung,"Antapani, Bandung",3,2,0,1340000000,91,90,5.733726276
Rumah Mewah Super Lega di Cluster Eksklusif Antapani ,"Antapani, Bandung",5,2,2,4000000000,399,300,5.733726276
Rumah terawat Bagus di Sayap Sukanagara Antapani 2 Lantai SHM,"Antapani, Bandung",4,4,1,2590000000,330,200,5.733726276
"Rumah Siap Huni Komplek Tanjusari Residence Area Antapani,bandung","Antapani, Bandung",2,1,1,1800000000,130,80,5.733726276
Rumah siap huni di komplek mitra dago antapani,"Antapani, Bandung",4,2,1,1700000000,136,100,5.733726276
"Rumah Murah 2 Lantai SHM di Antapani, Bandung","Antapani, Bandung",4,2,2,1500000000,120,200,5.733726276
Rumah Siap Huni 2 Lantai Kondisi Bagus SHM Daerah Antapani,"Antapani, Bandung",6,4,1,4200000000,200,300,5.733726276
Rumah Murah Dalam Cluster Elit Antapani Bagus Siap Huni,"Antapani, Bandung",2,2,2,1100000000,150,120,5.733726276
"Dijual Cepat, Rumah Siap Huni, Mini Cluster One Gate Antapani 850jt Jarang Ada","Antapani, Bandung",2,1,1,850000000,104,95,5.733726276
